movieId,title,cast_and_crew,year,poster_path,genre
151540,A Walk in the Spring Rain,"Guy Green (director); Stirling Silliphant (screenplay); Anthony Quinn, Ingrid Bergman, Fritz Weaver, Katherine Crawford, Tom Fielding, Virginia Gregg, Mitchell Silberman",1970,/7IbLGkoBum4mCX9Dr0xWNX2MLh0.jpg,"Romance, Drama"
4882,A Bullet for Pretty Boy,"Larry Buchanan (director); Henry Rosenbaum (screenplay); Fabian Forte, Jocelyn Lane, Adam Roarke, Astrid Warner, Michael Haynes, Robert Glenn, Anne McAdams, Jeff Alexander, Camilla Carr",1970,/yEsVkjbP6NKmMXve2I7C4VyCdbo.jpg,"Action, Drama, Crime, Thriller"
10364,Catch-22,"Mike Nichols (director); Buck Henry (screenplay); Alan Arkin, Martin Balsam, Richard Benjamin, Art Garfunkel, Jack Gilford, Buck Henry, Bob Newhart, Anthony Perkins, Paula Prentiss, Martin Sheen, Jon Voight, Orson Welles, Bob Balaban, Susanne Benton, Norman Fell, Charles Grodin, Austin Pendleton, Peter Bonerz, Jon Korkes, John Brent, Collin Wilcox-Horne, Phil Roth, Bruce Kirby, Jack Riley, Felice Orlandi, Marcel Dalio, Evi Maltagliati, Elizabeth Wilson, Richard Libertini, Liam Dunn, Olimpia Carlisi",1970,/eSB3i3vvFiRTszmZVawWqROzM6p.jpg,"War, Comedy"
11589,Kelly's Heroes,"Brian G. Hutton (director); Troy Kennedy Martin (screenplay); Clint Eastwood, Telly Savalas, Don Rickles, Carroll O'Connor, Donald Sutherland, Gavin MacLeod, Stuart Margolin, Jeff Morris, Richard Davalos, Perry Lopez, Tom Troupe, Dean Stanton, Len Lesser, David Hurst, Dee Pollock, George Savalas, Karl-Otto Alberty, Ross Elliott, Sandy Kevin, Paul Picerni, Rayford Barnes, John Landis, Joe Mantell, Yves Montand, Hal Buckley, Dick Balduzzi, Gene Collins, Fred Pearlman, Michael Clark, George Fargo, John Heller, Shepherd Sanders",1970,/1EDg4nmLFNYiOUoNgo6WiPrAMif.jpg,"Adventure, Comedy, War"
40973,Myra Breckinridge,"Michael Sarne (director/screenplay); David Giler (screenplay); Raquel Welch, Rex Reed, John Huston, Mae West, Farrah Fawcett, Roger C. Carmel, George Furth, Calvin Lockhart, Jim Backus, John Carradine, Andy Devine, Grady Sutton, Kathleen Freeman, B.S. Pully, Buck Kartalian, Monte Landis, Tom Selleck, Toni Basil, Dan Hedaya, William Hopper, Roger Herren, Robert Lieb, Skip Ward",1970,/15Asucd1byN8KcjUY6Eb9YpDtzF.jpg,"Comedy, Drama"
42586,Darling Lili,"Blake Edwards (director/screenplay); William Peter Blatty (screenplay); Julie Andrews, Rock Hudson, Jeremy Kemp, Lance Percival, Michael Witney, Jacques Marin, André Maranne, Gloria Paul, Bernard Kay, Doreen Keogh, Carl Duering, Vernon Dobtcheff, Laurie Main, Arthur Gould-Porter, Ingo Mogendorf, Yves Barsacq, Patrick Bricard, Albert Carrier, Jean Del Val, George DeNormand, Bernard La Jarrige, James Lanphier, Niall MacGinnis, Rolfe Sedan",1970,/znnqP5jYsh8BYP4gmBaIGt5djFA.jpg,"Music, War, Drama, Comedy, Romance"
42596,The Boatniks,"Norman Tokar (director); Arthur Julian (screenplay); Robert Morse, Stefanie Powers, Phil Silvers, Norman Fell, Mickey Shaughnessy, Wally Cox, Don Ameche, Joey Forman, Vito Scotti, Tom Lowell, Bob Hastings, Sammy Jackson, Joe E. Ross, Judith Jordan, Al Lewis, Midori, Kelly Thordsen, Gil Lamb",1970,/lcLnRdk7BtdTSKGJPjzIYQRANs8.jpg,"Comedy, Family"
248738,Lost Flight,"Leonard J. Horn (director); Dean Riesner (screenplay); Lloyd Bridges, Bobby Van, Anne Francis, Ralph Meeker, Andrew Prine, Linden Chiles, Michael Larrain, Billy Dee Williams, Michael-James Wixted, Nobu McCarthy, Jennifer Leak, Kasey Rogers, Joseph Bernard, Paul Comi, Dallas Mitchell, William Mims, Edward Faulkner, Georgene Barnes, Dee Carroll, Albert Popwell, Gil Perkins, Connie Kreski",1970,/7jicWq2Yzc3bcxdxr4zy2sxmNK9.jpg,"TV Movie, Drama, Action"
44606,Goin' Down the Road,"Donald Shebib (director/screenplay); William Fruet (screenplay); Doug McGrath, Paul Bradley, Jayne Eastwood, Cayle Chernin, Nicole Morin, Pierre La Roche",1970,/pmWjQY5NSLG4aBR9wzqKHEXANtH.jpg,Drama
123434,The Moonshine War,"Richard Quine (director); Elmore Leonard (screenplay); Patrick McGoohan, Richard Widmark, Alan Alda, Melodie Johnson, Will Geer, Joe Williams, Suzanne Zenor, Lee Hazlewood, Max Showalter, Harry Carey Jr., Tom Nolan, Richard Peabody, John Schuck, Bo Hopkins, Charles Tyner, Teri Garr, Dick Crockett, Tom Skerritt",1970,/utGuA91xgA0niD0d6hKXvZfaXtX.jpg,"Comedy, Crime"
92296,The Games,"Michael Winner (director); Erich Segal (screenplay); Michael Crawford, Ryan O'Neal, Charles Aznavour, Jeremy Kemp, Elaine Taylor, Stanley Baker, Athol Compton, Rafer Johnson, Ron Pickering, Adrian Metcalfe, Kent Smith, Sam Elliott, Mona Washbourne, Reg Lye, June Jago, Don Newsome, Slim de Grey",1970,/kbLLTlxkBMvOsiP7twALSzTyQOX.jpg,Drama
123961,Which Way to the Front?,"Jerry Lewis (director); Gerald Gardner, Dee Caruso (screenplay); Jerry Lewis, Jan Murray, Dack Rambo, Steve Franken, John Wood, Willie Davis, Kaye Ballard, Joe Besser, Paul Winchell, Kathleen Freeman, Bobo Lewis, Harold J. Stone, Neil Hamilton, Sidney Miller, George Takei, Robert Middleton, Danny Dayton, Richard Loo, Robert Kino",1970,/2Bar3vLPSVSCeXF9qeNZSG6I7jj.jpg,"War, Comedy"
1864,Hello-Goodbye,"Jean Negulesco (director); Roger Marshall (screenplay); Michael Crawford, Genevieve Gilles, Curd Jürgens, Ira Fürstenberg, Lon Satton, Peter Myers, Mike Marshall, Didier Haudepin, Vivian Pickles, Agathe Natanson, Georges Bever, Denise Grey, Jeffry Wickham",1970,/8dshIjstWuMsPS0xCSrJsODbqa8.jpg,Comedy
59005,Quackser Fortune Has a Cousin in the Bronx,"Waris Hussein (director); Gabriel Walsh (screenplay); Gene Wilder, Margot Kidder, Eileen Colgan, David Kelly, David Davin-Power, Seamus Forde, May Ollis, Liz Davis, Caroline Tully",1970,/gqW0grOMKZJECYla8ebxMuX83zE.jpg,"Comedy, Drama, Romance"
46691,Joe,"John G. Avildsen (director); Norman Wexler (screenplay); Peter Boyle, Dennis Patrick, Audrey Caire, Susan Sarandon, K Callan, Marlene Warfield, Patrick McDermott",1970,/2x4YCP8uV4cKOS5ZEKt1Cc1h4eF.jpg,"Drama, Thriller, Crime"
327328,The Revolutionary,"Paul Williams (director); Hans Koning (screenplay); Jon Voight, Seymour Cassel, Robert Duvall, Jennifer Salt, Collin Wilcox, Alan Tilvern, Lionel Murton, Jeffrey Jones",1970,/myX4vHVcTdFyRNWcP9NEiuBhGRX.jpg,Drama
4910,The Man Who Haunted Himself,"Basil Dearden (director/screenplay); Michael Relph, Bryan Forbes (screenplay); Roger Moore, Hildegarde Neil, Kevork Malikyan, Thorley Walters, Anton Rodgers, Olga Georges-Picot, Freddie Jones, John Welsh, Edward Chapman, Charles Lloyd-Pack, Gerald Sim, Ruth Trouncer, Aubrey Richards, Anthony Nicholls, John Carson, Basil Henson, Tony Wright, Alastair Mackenzie, Hugh Mackenzie, Laurence Hardy",1970,/llo7g1vIyFCGqnvp28R1OaudcSf.jpg,"Thriller, Drama"
150043,Something for Everyone,"Harold Prince (director); Hugh Wheeler (screenplay); Angela Lansbury, Michael York, Anthony Higgins, Jane Carr, Heidelinde Weis, Wolfried Lier, Despo Diamantidou, John Gill, Eva Maria Meineke, Klaus Havenstein, Walter Janssen",1970,/qJwBSnDLtcIETEAwx1rrop3SIm1.jpg,"Drama, Comedy, Crime"
38765,Chisum,"Andrew V. McLaglen (director); Andrew J. Fenady (screenplay); John Wayne, Forrest Tucker, Christopher George, Ben Johnson, Glenn Corbett, Andrew Prine, Bruce Cabot, Patric Knowles, Richard Jaeckel, Lynda Day, Geoffrey Deuel, Pamela McMyler, John Agar",1970,/t7GnHtvMslkBQFA8rgotzpGfm0A.jpg,Western
183053,Move,"Stuart Rosenberg (director); Joel Lieber, Stanley Hart (screenplay); Elliott Gould, Paula Prentiss, Genevieve Waite, John Larch, Joe Silver, Graham Jarvis, Ron O'Neal, Garrie Bean, David Burns, Richard Bull, Richard Benedict, Mae Questel, Aly Wassil, John Wheeler, Rudy Bond, Yvonne d'Angers, Amy Thomson, Roger Bowen, Stanley Adams, Jeannie Berlin, Otto Waldis",1970,/10GJvNE4hsgtpAQ9ybAYBN0yWeZ.jpg,"Comedy, Fantasy"
42598,The Rebel Rousers,"Martin B. Cohen (director/screenplay); Michael Kars, Abe Polsky (screenplay); Cameron Mitchell, Bruce Dern, Diane Ladd, Harry Dean Stanton, Jack Nicholson, Neil Nephew, John 'Bud' Cardos",1970,/w9aOvcN09KRNDmsuHEYS00Td285.jpg,"Crime, Drama"
26606,Performance,"Donald Cammell (director/screenplay); Nicolas Roeg (director); James Fox, Mick Jagger, Anita Pallenberg, Michèle Breton, Ann Sidney, John Bindon, Stanley Meadows, Allan Cuthbertson, Anthony Morton, Johnny Shannon, Anthony Valentine, Kenneth Colley, John Sterland, Laraine Wickens",1970,/wfEY1Bz6bCJ49lmBg7mt2AmAaRq.jpg,"Crime, Drama, Music, Fantasy"
93862,Goodbye Gemini,"Alan Gibson (director); Edmund Ward (screenplay); Judy Geeson, Michael Redgrave, Martin Potter, Alexis Kanner, Mike Pratt, Marion Diamond, Freddie Jones, Peter Jeffrey, Terry Scully, Daphne Heard, Laurence Hardy, Joseph Furst, Brian Wilde, Ricky Renée, Barry Scott",1970,/uxwuSCKzqgErfgzXrCWRrt5DXgI.jpg,"Drama, Thriller, Horror"
31677,Diary of a Mad Housewife,"Frank Perry (director); Eleanor Perry (screenplay); Richard Benjamin, Frank Langella, Carrie Snodgress, Leonard Elliott, Margo, Alice Cooper, Lester Rawlins, Peter Boyle, Lorraine Cullen, Frannie Michel, Lee Addoms, Peter Dohanos, Katherine Meskill, Hilda Haynes",1970,/loZFqYvqqzAhehLcbZq6djNo0JA.jpg,"Comedy, Drama"
42593,Lovers and Other Strangers,"Cy Howard (director); Joseph Bologna, David Zelag Goodman, Renée Taylor (screenplay); Bea Arthur, Bonnie Bedelia, Michael Brandon, Richard Castellano, Bob Dishy, Harry Guardino, Marian Hailey, Anne Jackson",1970,/uIcFAUNHg9aGvT4kznkYd0bGAd4.jpg,"Comedy, Drama, Romance"
14384,Soldier Blue,"Ralph Nelson (director); John Gay (screenplay); Candice Bergen, Peter Strauss, Donald Pleasence, John Anderson, Jorge Rivero, Dana Elcar, Bob Carraway, Martin West, James Hampton, Mort Mills, Jorge Russek, Ralph Nelson",1970,/8tujuXDs4B6oUDsLOaaCGO71Qjf.jpg,"Western, Action, Drama"
49411,WUSA,"Stuart Rosenberg (director); Robert Stone (screenplay); Paul Newman, Joanne Woodward, Anthony Perkins, Pat Hingle, Don Gordon, Michael Anderson Jr., Bruce Cabot, Cloris Leachman, Moses Gunn, Laurence Harvey, Leigh French, Wayne Rogers, Robert Quarry, Skip Young, B.J. Mason, Sahdji, Geoffrey Edwards, Hal Baylor, Clifton James, Tol Avery, Paul Hampton, Jerry Catron, Preservation Hall Jazz Band",1970,/3qR3xr9SqlJnSMUy1SjMFWGWzKj.jpg,Drama
71943,House of Dark Shadows,"Dan Curtis (director); Sam Hall, Gordon Russell (screenplay); Jonathan Frid, Grayson Hall, Kathryn Leigh Scott, Roger Davis, Nancy Barrett, John Karlen, Thayer David, Louis Edmonds, Donald Briscoe, David Henesy, Dennis Patrick, Joan Bennett, Lisa Richards, Jerry Lacy, Barbara Cason, Paul Michael, Humbert Allen Astredo, Terry Crawford, Michael Stroka, George DiCenzo",1970,/lqXk66STHGPP7EBLpgNT66dfbLE.jpg,"Drama, Horror, Thriller"
141623,The People Next Door,"David Greene (director); JP Miller (screenplay); Eli Wallach, Julie Harris, Hal Holbrook, Deborah Winters, Stephen McHattie, Cloris Leachman, Don Scardino, Rue McClanahan, Nehemiah Persoff, Mike Kellin",1970,/vJEi5XnNH5n3EW2hyQMrk1SbxR4.jpg,Drama
69148,Angel Unchained,"Lee Madden (director); Jeffrey Alan Fiskin (screenplay); Don Stroud, Luke Askew, Larry Bishop, Tyne Daly, Aldo Ray, T. Max Graham",1970,/k8WctxKI46JsthZpIdYU4EhPcEL.jpg,"Drama, Action, Thriller"
75905,Fragment of Fear,"Richard C. Sarafian (director); Paul Dehn (screenplay); David Hemmings, Gayle Hunnicutt, Wilfrid Hyde-White, Flora Robson, Adolfo Celi, Roland Culver, Daniel Massey, Mona Washbourne, Arthur Lowe, Yootha Joyce, Derek Newark, Patricia Hayes, Mary Wimbush, Glynn Edwards",1970,/g0FVuvvekTgfJzgVEoObJ6v2Kdj.jpg,"Crime, Mystery, Thriller"
26617,Five Easy Pieces,"Bob Rafelson (director); Adrien Joyce (screenplay); Jack Nicholson, Karen Black, Susan Anspach, Lois Smith, Ralph Waite, Billy ""Green"" Bush, Irene Dailey, Toni Basil, Helena Kallianiotes, William Challee, John Ryan, Fannie Flagg, Marlena MacGuire, Sally Struthers, Lorna Thayer, Richard Stahl, Clay Greenbush, Bob Rafelson",1970,/AciLTjLqyHiEA0lq35CV4Atnm4v.jpg,Drama
163683,R. P. M.,"Stanley Kramer (director); Erich Segal (screenplay); Anthony Quinn, Ann-Margret, Gary Lockwood, Paul Winfield, Graham Jarvis, Alan Hewitt, Ramon Bieri, John McLiam, Don Keefer, Norman Burton, John Zaremba, Ines Pedroza, Jose Brad, Henry Brown, Frank Alesia",1970,/dAH8J0hRl4TlqkcKJd63JmD5CfF.jpg,Drama
37323,The Brotherhood of the Bell,"Paul Wendkos (director); David Karp (screenplay); Glenn Ford, Rosemary Forsyth, Dean Jagger, Maurice Evans, Will Geer, Eduard Franz, William Conrad, Robert Pine, William Smithers, Logan Field, Dabney Coleman, Scott Graham",1970,/cARpfJHKpBpVUZdpZD8oG0Mbkgo.jpg,"Drama, Thriller, TV Movie"
121011,Adam at 6 A.M.,"Robert Scheerer (director); Stephen Karpf, Elinor Karpf (screenplay); Michael Douglas, Lee Purcell, Joe Don Baker, Louise Latham, Charles Aidman, Grayson Hall, Marge Redmond, Dana Elcar, Carolyn Conwell, Timothy Blake, Richard Derr, Del Monroe, Meg Foster, Anne Gwynne, Ed Call, Butch Youngblood, Greg Joseph, Pat Randal, Jo Ella Deffenbaugh, Sharon Marshall, David Sullivan, Ned Wertheimer",1970,/aVPi8iAMuf1gQ2CzZTt0lrJXTDE.jpg,Drama
11165,Tora! Tora! Tora!,"Richard Fleischer, Toshio Masuda, Kinji Fukasaku (directors); Larry Forrester, Hideo Oguni, Ryūzō Kikushima (screenplay); Martin Balsam, Sō Yamamura, Joseph Cotten, Tatsuya Mihashi, E.G. Marshall, James Whitmore, Takahiro Tamura, Eijirō Tōno, Jason Robards, George Macready, Leon Ames, Meredith Weatherby, Edward Andrews, Bill Zuckert",1970,/c311sN931DixuZRer0JGYCwpx9N.jpg,"Drama, History, War"
146121,The Baby Maker,"James Bridges (director/screenplay); Barbara Hershey, Collin Wilcox-Horne, Sam Groom, Scott Glenn, Jeannie Berlin, Lili Valenty, Helena Kallianiotes, Jeff Siggins, Phyllis Coates, Madge Kennedy, Ray Hemphill, Paul Linke, Bobby Pickett, Samuel Francis, Alan Keesling",1970,/9JbipQvKa66KyOIVnrBAqjzhvxY.jpg,Drama
303139,Cover Me Babe,"Noel Black (director); George Wells (screenplay); Robert Forster, Sondra Locke, Susanne Benton, Ken Kercheval, Sam Waterston, Michael Margotta, Floyd Mutrux, Maggie Thrett, Jeff Corey, Robert Fields, Regis Toomey, Mitzi Hoag, Carmen Argenziano, Mike Kellin",1970,/ybjn36GOIwL67Rs3EFwlg7QmqoT.jpg,Drama
342849,How Do I Love Thee?,"Michael Gordon (director); Everett Freeman, Karl Tunberg (screenplay); Jackie Gleason, Maureen O'Hara, Shelley Winters, Rosemary Forsyth, Rick Lenz",1970,/3vG59P7hKn5vq23ljkK5ToXCoua.jpg,Comedy
90517,The Traveling Executioner,"Jack Smight (director); Garrie Bateson (screenplay); Stacy Keach, Marianna Hill, Bud Cort, Graham Jarvis, James Sloyan, M. Emmet Walsh, Ford Rainey, James Greene, Sam Reese, Stefan Gierasch, Logan Ramsey, Charles Tyner, William Mims, Val Avery, Walt Barnes, Charlie Briggs, Katherine MacGregor, Lorna Thayer, John Bottoms, Paul Gauntt, Pat Patterson",1970,/ftINDhhILKZrEJ72rWcJObXc4oJ.jpg,"Comedy, Drama, Western"
89199,Trash,"Paul Morrissey (director/screenplay); Joe Dallesandro, Holly Woodlawn, Jane Forth, Michael Sklar, Andrea Feldman, Sissy Spacek, Geri Miller, Johnny Putnam, Bruce Pecheur, Diane Podlewski",1970,/bQAICaVkVQoeCAQLNbrVng6WVt0.jpg,Drama
31952,The Vampire Lovers,"Roy Ward Baker (director); Tudor Gates (screenplay); Ingrid Pitt, George Cole, Kate O'Mara, Peter Cushing, Dawn Addams, Douglas Wilmer, Pippa Steel, Madeline Smith, Jon Finch, Ferdy Mayne, Kirsten Lindholm, John Forbes-Robertson, Shelagh Wilcocks, Harvey Hall, Janet Key, Charles Farrell",1970,/zPhp6SDQlYXvZYkvHrF3ecmSdQ0.jpg,Horror
71244,Monte Walsh,"William A. Fraker (director); David Zelag Goodman, Lukas Heller (screenplay); Lee Marvin, Jeanne Moreau, Jack Palance, Mitchell Ryan, Jim Davis, G.D. Spradlin, John ""Bear"" Hudkins, Raymond Guth, John McKee, Michael Conrad, Tom Heaton, Ted Gehring, Bo Hopkins, John McLiam, Allyn Ann McLerie, Matt Clark, Charles Tyner, Jack Colvin, Roy Barcroft",1970,/oASAa5HE0J4lqfIsaSegzglU9ij.jpg,Western
17978,The Great White Hope,"Martin Ritt (director); Howard Sackler (screenplay); James Earl Jones, Jane Alexander, Lou Gilbert, Joel Fluellen, Chester Morris, Robert Webber, Marlene Warfield, R.G. Armstrong, Hal Holbrook, Beah Richards, Moses Gunn, Lloyd Gough",1970,/8I97W0YqmclNNnAsVSzNTnQBcjc.jpg,Drama
119575,The Mind of Mr. Soames,"Alan Cooke (director); John Hale, Edward Simpson (screenplay); Terence Stamp, Nigel Davenport, Robert Vaughn, Christian Roberts, Donal Donnelly, Norman Jones, Vickery Turner, Judy Parfitt, Scott Forbes, Dan Jackson, Joe McPartland, Pamela Moiseiwitsch, Billy Cornelius",1970,/qKJ5zYLWDYAXEIhbBrJpH3ziyhA.jpg,Drama
50372,C.C. and Company,"Seymour Robbie (director); Roger Smith (screenplay); Joe Namath, Ann-Margret, William Smith, Jennifer Billingsley, Mike Battle, Greg Mullavey, Don Chastain, Sid Haig, Bruce Glover, Ned Wertimer, Wayne Cochran, Teda Bracci, Keva Kelly, Jackie Rohr, Robert Keyworth, Alan Pappe",1970,/4I9b5NnI3bYTJSZGvDQdXlypqFI.jpg,"Action, Comedy, Drama"
92283,I Never Sang for My Father,"Gilbert Cates (director); Robert Anderson (screenplay); Melvyn Douglas, Gene Hackman, Dorothy Stickney, Estelle Parsons, Elizabeth Hubbard, Lovelady Powell, Conrad Bain, James Karen, Daniel Keyes, Jon Richards, Gene Williams",1970,/dlv1zm2HNC5ZjqHlv5wlahY7Muj.jpg,Drama
111981,"Rabbit, Run","Jack Smight (director); Howard B. Kreitsek (screenplay); James Caan, Carrie Snodgress, Anjanette Comer, Jack Albertson, Arthur Hill, Melodie Johnson, Henry Jones, Josephine Hutchinson, Don Keefer, Carmen Matthews, Nydia Westman, Marc Antony Van der Nagel, Virginia Vincent, Sandra Scott, Margot Stevenson, Ken Kercheval",1970,/rHjijqz22Q4rzpEjLWIQRoxIxdg.jpg,Drama
44721,Little Fauss and Big Halsy,"Sidney J. Furie (director); Charles K. Eastman (screenplay); Robert Redford, Michael J. Pollard, Lauren Hutton, Noah Beery Jr., Lucille Benson, Linda Gaye Scott, Ray Ballard, Erin O'Reilly, Benjamin Archibek",1970,/rq0Hp47ptD8sp2mG6AHCOuejqW6.jpg,Drama
21886,No Blade of Grass,"Cornel Wilde (director); Sean Forestal, Jefferson Pascal (screenplay); Nigel Davenport, Jean Wallace, John Hamill, Lynne Frederick, Patrick Holt, Ruth Kettlewell, Tex Fuller, Anthony Sharp, George Coulouris, Anthony May, Wendy Richard, Jimmy Winston",1970,/pJw5cPZHVo2phCIIIxgK0KOvauk.jpg,"Drama, Science Fiction"
44000,Trog,"Freddie Francis (director); Peter Bryan, John Gilling, Aben Kandel (screenplay); Joan Crawford, Michael Gough, Bernard Kay, Kim Braden, David Griffin, John Hamill, Thorley Walters, Jack May, Simon Lack, Chloe Franks, Geoffrey Case, Joe Cornelius",1970,/tGSYOU7ozwVTjutl9T8SshPTzPd.jpg,"Horror, Science Fiction"
5185,The Private Life of Sherlock Holmes,"Billy Wilder (director/screenplay); I.A.L. Diamond (screenplay); Robert Stephens, Colin Blakely, Geneviève Page, Christopher Lee, Irene Handl, Clive Revill, Tamara Toumanova, Stanley Holloway, Mollie Maureen, Catherine Lacey",1970,/vQSYu0DXkqTOEfWF21AzaqXxYCZ.jpg,"Adventure, Comedy, Crime, Mystery, History"
194757,The Sidelong Glances of a Pigeon Kicker,"John Dexter (director); Ron Whyte (screenplay); Jordan Christopher, Jill O'Hara, Robert Walden, Kate Reid, William Redfield, Lois Nettleton, Elaine Stritch, Melba Moore, Kristoffer Tabori, Sylvester Stallone, Boni Enten, Riggs O'Hara, Donald Warfield, Jean Shevlin, Matt Warner",1970,/ns4vANuNzD2lNGOoc6ktlNKweM6.jpg,Comedy
24918,The Twelve Chairs,"Mel Brooks (director/screenplay); Frank Langella, Ron Moody, Dom DeLuise, Andreas Voutsinas, Diana Coupland, Mel Brooks, David Lander, Vlada Petric, Elaine Garreau, Robert Bernal, Will Stampe",1970,/j2DH7mDHUbSY3UdLGMd8KricSWc.jpg,Comedy
277396,Three Sisters,"Laurence Olivier, John Sichel (directors); Moura Budberg (screenplay); Jeanne Watts, Joan Plowright, Louise Purnell, Derek Jacobi, Sheila Reid, Kenneth MacKintosh, Daphne Heard, Harry Lomax, Judy Wilson, Mary Griffiths, Ronald Pickup, Laurence Olivier, Frank Wylie, Alan Bates, Richard Kay, George Selway, Harry Fielder",1970,/quSYDoWth0qVTHafPdARrQN8MZU.jpg,Drama
42597,The Owl and the Pussycat,"Herbert Ross (director); Buck Henry (screenplay); Barbra Streisand, George Segal, Robert Klein, Allen Garfield, Roz Kelly, Jacques Sandulescu, Jack Manning, Grace Carney, Barbara Anson, Kim Chan, Evelyn Lang, Ken Adam, Tom Atkins, Buck Henry",1970,/yGzDvJ99qHM1rpQef8wlm2Cxchl.jpg,"Comedy, Romance"
13765,Scrooge,"Ronald Neame (director); Leslie Bricusse (screenplay); Albert Finney, Alec Guinness, Edith Evans, Kenneth More, Laurence Naismith, Michael Medwin, David Collings, Anton Rodgers, Suzanne Neve, Paddy Stone, Frances Cuka, Richard Beaumont, Karen Scargill, Mary Peach, Gordon Jackson, Kay Walsh, Derek Francis, Roy Kinnear, Geoffrey Bayldon, Molly Weir, Helena Gloag, Reg Lever, Keith Marsh, Marianne Stone",1970,/eadjJGFdbZdhXSjtokmay7NjVHi.jpg,"Fantasy, Drama, Family"
28476,The Phantom Tollbooth,"Chuck Jones (director/screenplay); Abe Levitow, Dave Monahan (directors); Sam Rosen (screenplay); Butch Patrick, Mel Blanc, Daws Butler, Candy Candido, Hans Conried, June Foray, Patti Gilbert, Shepard Menken, Cliff Norton, Larry Thor, Les Tremayne, Thurl Ravenscroft, Mike Davis, Chuck Jones",1970,/totkDxL4QApB4xFr7gc1EdGkz7J.jpg,"Fantasy, Animation, Adventure"
